id,name,negeri_id,daerah_id,mukim_id
121212139,KAMPUNG SINALLANG HJ. AMIR,12,1212,121212
121212140,KAMPUNG SINALLANG HUJUNG,12,1212,121212
121212141,KAMPUNG SINALLANG LAUT,12,1212,121212
121212142,KAMPUNG TAGASAN BARU,12,1212,121212
121212143,KAMPUNG BAKONG-BAKONG,12,1212,121212
121212144,KAMPUNG GELAM-GELAM,12,1212,121212
121212145,"KAMPUNG PINANG, BUGAYA",12,1212,121212
121212146,KAMPUNG SAKONG BESAR,12,1212,121212
121212147,KAMPUNG TERUSANTELUK,12,1212,121212
121212148,KAMPUNG TINAGAYAN,12,1212,121212
121212149,KAMPUNG BANGAU-BANGAU,12,1212,121212
121212150,KAMPUNG BATU HILAS/ SELINGGIT,12,1212,121212
121212151,KAMPUNG BUBUL BT. 2,12,1212,121212
121212152,KAMPUNG KABIMBANGAN,12,1212,121212
121212153,KAMPUNG LARAPAN TENGAH,12,1212,121212
121212154,KAMPUNG PANJI,12,1212,121212
121212155,KAMPUNG PANTAU-PANTAU/ PANTAI BARU,12,1212,121212
121212156,KAMPUNG AMAN JAYA,12,1212,121212
121212157,KAMPUNG BLOK F,12,1212,121212
121212158,KAMPUNG BLOK TARAPULI,12,1212,121212
121212159,KAMPUNG BULINGISAN,12,1212,121212
121212160,KAMPUNG HAMPALAN DARAT,12,1212,121212
121212161,KAMPUNG KUALA BIBANG,12,1212,121212
121212162,KAMPUNG LABUAN HAJI,12,1212,121212
121212163,KAMPUNG SINALLANG TENGAH,12,1212,121212
121212164,KAMPUNG SISIPAN,12,1212,121212
121212165,KAMPUNG SUM-SUM,12,1212,121212
121313001,KAMPUNG JAYA BARU,12,1213,121313
121313002,KAMPUNG KILAMBANG,12,1213,121313
121313003,KAMPUNG PORAK AGIS,12,1213,121313
121313004,KAMPUNG TOBOH BARU,12,1213,121313
121313005,KAMPUNG TOBOH LAUT,12,1213,121313
121313006,KAMPUNG TUDAN BARU,12,1213,121313
121313007,SUNGOI,12,1213,121313
121313008,KAMPUNG KADALAKAN,12,1213,121313
121313009,KAMPUNG KOTA AYANGAN,12,1213,121313
121313010,KAMPUNG MAASAK,12,1213,121313
121313011,KAMPUNG TUARID LIAWAN,12,1213,121313
121313012,KAMPUNG BUKIT INDAH,12,1213,121313
121313013,KAMPUNG GASABON,12,1213,121313
121313014,KAMPUNG BARU,12,1213,121313
121313015,KAMPUNG BERUNGIS BARU,12,1213,121313
121313016,KAMPUNG LABAK BARU,12,1213,121313
121313017,KAMPUNG RITTING,12,1213,121313
121313018,KAMPUNG TAMAN RAKYAT,12,1213,121313
121313019,KAMPUNG BANDUKAN LAMA,12,1213,121313
121313020,KAMPUNG GAULAN,12,1213,121313
121313021,KAMPUNG KERITAN LAUT,12,1213,121313
121313022,KAMPUNG SUNGOI APIN-APIN,12,1213,121313
121313023,KAMPUNG ANTOLOB,12,1213,121313
121313024,KAMPUNG BUNGA RAYA,12,1213,121313
121313025,KAMPUNG KENINGAU,12,1213,121313
121313026,KAMPUNG MUHIBBAH,12,1213,121313
121313027,KAMPUNG SEMANGKOK APIN-APIN,12,1213,121313
121313028,KAMPUNG BAKIAU,12,1213,121313
121313029,KAMPUNG BARIAWA ILU,12,1213,121313
121313030,KAMPUNG BUNDU APIN-APIN,12,1213,121313
121313031,KAMPUNG HALO BANGAU-BANGAU,12,1213,121313
121313032,KAMPUNG MENINIPIR LAMA,12,1213,121313
121313033,KAMPUNG TUNTUMULUD,12,1213,121313
121313034,KAMPUNG KERITAN,12,1213,121313
121313035,KAMPUNG BAYANGAN,12,1213,121313
121313036,KAMPUNG MOTTOU,12,1213,121313
121313037,KAMPUNG SENAGANG ULU,12,1213,121313
121313038,KAMPUNG TIGOT,12,1213,121313
121313039,KAMPUNG APIN-APIN,12,1213,121313
121313040,KAMPUNG BINAONG,12,1213,121313
121313041,KAMPUNG SONDOTON BARU,12,1213,121313
121313042,KAMPUNG BANGAU,12,1213,121313
121313043,KAMPUNG KAPAYAN LAMA / SUNGOI APIN2,12,1213,121313
121313044,KAMPUNG KERITAN ULU,12,1213,121313
121313045,KAMPUNG MEMPIKIT,12,1213,121313
121313046,KAMPUNG PAMALAN,12,1213,121313
121313047,KAMPUNG PATIKANG LAUT,12,1213,121313
121313048,KAMPUNG PATIKANG ULU,12,1213,121313
121313049,KAMPUNG SIGAPON,12,1213,121313
121313050,KAMPUNG SINGGAH MATA,12,1213,121313
121313051,KAMPUNG TANAH MERAH,12,1213,121313
121313052,KAMPUNG DONGILUANG,12,1213,121313
121313053,KAMPUNG KALI,12,1213,121313
121313054,KAMPUNG KITONG,12,1213,121313
121313055,KAMPUNG LABAK AWAS-AWAS,12,1213,121313
121313056,KAMPUNG MENINIPIR,12,1213,121313
121313057,KAMPUNG TOHAN BARU,12,1213,121313
121313058,KAMPUNG AGUDON,12,1213,121313
121313059,KAMPUNG KAURAN,12,1213,121313
121313060,KAMPUNG MATANOI,12,1213,121313
121313061,KAMPUNG MERAMPONG,12,1213,121313
121313062,KAMPUNG BAGINDA LAUT,12,1213,121313
121313063,KAMPUNG BINGKOR BARU,12,1213,121313
121313064,KAMPUNG BUANG SAYANG,12,1213,121313
121313065,KAMPUNG BARIAWA TENGAH,12,1213,121313
121313066,KAMPUNG KUANGOH,12,1213,121313
121313067,KAMPUNG LIAU DARAT,12,1213,121313
121313068,KAMPUNG MASJID,12,1213,121313
121313069,KAMPUNG TUARID TAUD,12,1213,121313
121313070,KAMPUNG BANGAU-BANGAU DARAT,12,1213,121313
121313071,KAMPUNG BARIAWA LAUT,12,1213,121313
121313072,KAMPUNG LEMBAGA,12,1213,121313
121313073,KAMPUNG MERAGAS APIN-APIN,12,1213,121313
121313074,KAMPUNG KUMAWANAN,12,1213,121313
121313075,KAMPUNG LABAK,12,1213,121313
121313076,KAMPUNG SKIM PAMALAAN,12,1213,121313
121313077,KAMPUNG LIAWAN ULU,12,1213,121313
121313078,KAMPUNG PAGANSANGAN,12,1213,121313
121313079,KAMPUNG TAGAI,12,1213,121313
121313080,KAMPUNG LINSOSOD,12,1213,121313
121313081,KAMPUNG BAGINDA ULU,12,1213,121313
121313082,KAMPUNG PADANG TEMBAK,12,1213,121313
121313083,KAMPUNG PANGAS ULU,12,1213,121313
121313084,KAMPUNG SAMALLANG,12,1213,121313
121313085,KAMPUNG TAKAD,12,1213,121313
121313086,KAMPUNG BUNSIT,12,1213,121313
121313087,KAMPUNG LIAU LAUT,12,1213,121313
121313088,KAMPUNG LUBONG/DAMAI,12,1213,121313
121313089,KAMPUNG SUMBILING BARU,12,1213,121313
121313090,KAMPUNG RANCANGAN PAMALAN,12,1213,121313
121313091,KAMPUNG SENAGANG LAMA,12,1213,121313
121313092,KAMPUNG TANGKUNGAN,12,1213,121313
121313093,KAMPUNG TIMBANGON,12,1213,121313
121313094,KAMPUNG ULU KENINGAU,12,1213,121313
121313095,KAMPUNG POGUNONTOLOB,12,1213,121313
121313096,KAMPUNG KODOP BARU,12,1213,121313
121313097,KAMPUNG LIAU ULU,12,1213,121313
121313098,KAMPUNG PASIR PUTIH,12,1213,121313
121313099,KAMPUNG RANTAI APIN-APIN,12,1213,121313
121313100,KAMPUNG TAIWAN BAGINDA,12,1213,121313
121313101,KAMPUNG UMPASON,12,1213,121313
121313102,KAMPUNG BINGKOR LAMA,12,1213,121313
121313103,KAMPUNG LIPASU/ KAMANSI,12,1213,121313
121313104,KAMPUNG MENINIPIR BARU,12,1213,121313
121313105,KAMPUNG RANGGOM,12,1213,121313
121313106,KAMPUNG SANDAPAK,12,1213,121313
121313107,KAMPUNG LINGGAWON,12,1213,121313
121313108,KAMPUNG MENGITOM BARU,12,1213,121313
121313109,KAMPUNG RIA,12,1213,121313
121313110,KAMPUNG TONOBON BARU,12,1213,121313
121313111,KAMPUNG BANDUKAN BARU,12,1213,121313
121313112,KAMPUNG BANJAR,12,1213,121313
121313113,KAMPUNG BULU SILOU,12,1213,121313
121313114,KAMPUNG LINGKUDAU,12,1213,121313
121313115,KAMPUNG MINANSUD,12,1213,121313
121313116,KAMPUNG NUNTUNAN,12,1213,121313
121414001,KAMPUNG PAHU,12,1214,121414
121414002,KAMPUNG KIPAKU,12,1214,121414
121414003,KAMPUNG NAMBAYAN,12,1214,121414
121414004,KAMPUNG MANGI-PANGI,12,1214,121414
121414005,KAMPUNG NANDAL,12,1214,121414
121414006,KAMPUNG TINIMPOK,12,1214,121414
121414007,KAMPUNG KAINGARAN,12,1214,121414
121414008,KAMPUNG KOLOMBUONG,12,1214,121414
121414009,KAMPUNG KUMAWANAN,12,1214,121414
121414010,KAMPUNG MONSOK TENGAH,12,1214,121414
121414011,KAMPUNG PAGALAN KUSOB,12,1214,121414
121414012,KAMPUNG TANAKI,12,1214,121414
121414013,KAMPUNG NARAYAT,12,1214,121414
121414014,KAMPUNG ROMPON,12,1214,121414
121414015,KAMPUNG TIONG,12,1214,121414
121414016,KAMPUNG DAAR,12,1214,121414
121414017,KAMPUNG LINTUHAN,12,1214,121414
121414018,KAMPUNG LOTONG,12,1214,121414
121414019,KAMPUNG MANGKATAI,12,1214,121414
121414020,KAMPUNG MOLOSON,12,1214,121414
121414021,KAMPUNG KITUNTUL,12,1214,121414
121414022,KAMPUNG LALAPAKON,12,1214,121414
121414023,KAMPUNG LIBANG ULU,12,1214,121414
121414024,KAMPUNG LUBONG,12,1214,121414
121414025,KAMPUNG PAPAR,12,1214,121414
121414026,KAMPUNG TIBABAR,12,1214,121414
121414027,KAMPUNG TONDULU,12,1214,121414
121414028,KAMPUNG TONOP,12,1214,121414
121414029,KAMPUNG BUTONG,12,1214,121414
121414030,KAMPUNG KUYUNGON,12,1214,121414
121414031,KAMPUNG PONONOBURAN,12,1214,121414
121414032,KAMPUNG LUMONDOU,12,1214,121414
121414033,KAMPUNG PUPULUTON,12,1214,121414
121414034,KAMPUNG MONSOK ULU,12,1214,121414
121414035,KAMPUNG TONTOLOB,12,1214,121414
121414036,KAMPUNG KIAWAYAN,12,1214,121414
121414037,KAMPUNG TAMAN NARAYAT,12,1214,121414
121414038,KAMPUNG SUNSURON LAUT,12,1214,121414
121414039,KAMPUNG TIKOLOD,12,1214,121414
121414040,KAMPUNG SUKUNG / LOTUD,12,1214,121414
121414041,KAMPUNG KIPORING,12,1214,121414
121414042,KAMPUNG KITOU,12,1214,121414
121414043,KAMPUNG KUALA MONSOK,12,1214,121414
121414044,KAMPUNG KUALA NAMADAN,12,1214,121414
121414045,KAMPUNG BABAGON BARU,12,1214,121414
121414046,KAMPUNG KAPAYAN BARU,12,1214,121414
121414047,KAMPUNG KERANAAN,12,1214,121414
121414048,KAMPUNG LIBANG LAUT,12,1214,121414
121414049,KAMPUNG NUKAKATAN,12,1214,121414
121414050,KAMPUNG PATAU,12,1214,121414
121414051,KAMPUNG RUGADING / PAGALAN,12,1214,121414
121414052,KAMPUNG TIMBOU,12,1214,121414
121414053,KAMPUNG TONTOLOB LIWAN,12,1214,121414
121414054,KAMPUNG PIULANGAN,12,1214,121414
121414055,KAMPUNG POMOTODON,12,1214,121414
121414056,KAMPUNG SUNSURON ULU,12,1214,121414
121414057,KAMPUNG TINIMPOK LIWAN,12,1214,121414
121414058,KAMPUNG NOUDOH,12,1214,121414
121414059,KAMPUNG RUGADING / TANAKI,12,1214,121414
121414060,KAMPUNG TOHAN,12,1214,121414
121414061,KAMPUNG GAGARAON/ MINUDONG,12,1214,121414
121414062,KAMPUNG PANTAI,12,1214,121414
121414063,KAMPUNG RUMUYUH GARAS,12,1214,121414
121414064,KAMPUNG TAMPASAK LIWAN,12,1214,121414
121414065,"KAMPUNG KAPAYAN BARU, TAMBUNAN",12,1214,121414
121414066,KAMPUNG SINTUONG TUONG,12,1214,121414
121414067,KAMPUNG TOMBOTUON,12,1214,121414
121414068,KAMPUNG KAPAYAN LAMA,12,1214,121414
121414069,KAMPUNG DABATA/ TABILONG BARU,12,1214,121414
121414070,KAMPUNG MARAS-KARAS,12,1214,121414
121414071,KAMPUNG SUNGOI,12,1214,121414
121414072,KAMPUNG WIDU,12,1214,121414
121414073,KAMPUNG BAMBANGAN,12,1214,121414
121414074,KAMPUNG DALUNGAN,12,1214,121414
121414075,KAMPUNG PIASAU,12,1214,121414
121414076,KAMPUNG KIROKOT,12,1214,121414
121414077,KAMPUNG MAHAU TOTOKI,12,1214,121414
121414078,KAMPUNG MOGONG,12,1214,121414
121414079,KAMPUNG TOBOH,12,1214,121414
121616001,KAMPUNG SKIM KUALA TOMANI,12,1216,121616
121616002,KAMPUNG KAPULU,12,1216,121616
121616003,KAMPUNG KATUBU,12,1216,121616
121616004,KAMPUNG KUALA TOMANI,12,1216,121616
121616005,KAMPUNG PULONG LL,12,1216,121616
121616006,KAMPUNG SUGIANG LAMAN,12,1216,121616
121616007,KAMPUNG JAWA MELALAP,12,1216,121616
121616008,KAMPUNG KATAMBALANG BARU,12,1216,121616
121616009,KAMPUNG SOSOPON / KUNGKULAR,12,1216,121616
121616010,KAMPUNG SUGIANG BARU,12,1216,121616
121616011,KAMPUNG MARAIS II,12,1216,121616
121616012,KAMPUNG PAAL SEBERANG,12,1216,121616
121616013,KAMPUNG MASANOI,12,1216,121616
121616014,KAMPUNG PAMILAAN,12,1216,121616
121616015,KAMPUNG PANGIE,12,1216,121616
121616016,KAMPUNG PENGALAT,12,1216,121616
121616017,KAMPUNG SUMAMBU,12,1216,121616
121616018,KAMPUNG TUKALILAN / OLOSON,12,1216,121616
121616019,KAMPUNG DALIT SOSOPON,12,1216,121616
121616020,KAMPUNG KATAMBALANG,12,1216,121616
121616021,KAMPUNG LANGSAT,12,1216,121616
121616022,KAMPUNG MAMAITOM,12,1216,121616
121616023,KAMPUNG PAMALUYAN/SUGIANG LAMA,12,1216,121616
121616024,KAMPUNG ULU ENTABUAN,12,1216,121616
121616025,KAMPUNG BANGKULIN,12,1216,121616
121616026,KAMPUNG KOROLOK,12,1216,121616
121616027,KAMPUNG MANSALIMA,12,1216,121616
121616028,KAMPUNG PAGUOKON LAUT / BATU KALAMBA,12,1216,121616
121616029,KAMPUNG PULONG L,12,1216,121616
121616030,KAMPUNG SUNGAI SAPI,12,1216,121616
121616031,KAMPUNG MANDALOM LAMA,12,1216,121616
121616032,KAMPUNG SINURA,12,1216,121616
121616033,KAMPUNG ANGAN-ANGAN,12,1216,121616
121616034,KAMPUNG KALAMATOI,12,1216,121616
121616035,KAMPUNG KEMABONG LAMA,12,1216,121616
121616036,KAMPUNG MOTOLOP / ULU PANGI,12,1216,121616
121616037,KAMPUNG NAPINGGING,12,1216,121616
121616038,KAMPUNG PANTONGAN SAPONG,12,1216,121616
121616039,KAMPUNG SAGA ULU,12,1216,121616
121616040,KAMPUNG SAWANG,12,1216,121616
121616041,KAMPUNG SUMBILING,12,1216,121616
121616042,KAMPUNG ULU TOMANI / BEKUKU,12,1216,121616
121616043,KAMPUNG MARAIS I,12,1216,121616
121616044,KAMPUNG SUMANDALOM,12,1216,121616
121616045,KAMPUNG ANGALOR,12,1216,121616
121616046,KAMPUNG BARONG,12,1216,121616
121616047,KAMPUNG KUALA TOMANI (BAKUKU),12,1216,121616
121616048,KAMPUNG ABUL,12,1216,121616
121616049,KAMPUNG BARU JUMPA,12,1216,121616
121616050,KAMPUNG ENUBAI,12,1216,121616
121616051,KAMPUNG LALANG,12,1216,121616
121616052,KAMPUNG MANSASOH,12,1216,121616
121616053,KAMPUNG BAMBAN,12,1216,121616
121616054,KAMPUNG PANTONTOMON,12,1216,121616
121616055,KAMPUNG SUGIANG TENGAH,12,1216,121616
121616056,KAMPUNG AMBUDI,12,1216,121616
121616057,KAMPUNG CHINTA MATA,12,1216,121616
121616058,KAMPUNG MAILO ULU,12,1216,121616
121616059,KAMPUNG NATANDUAN / SIMPANGAN,12,1216,121616
121616060,KAMPUNG PANSAILON TANJUNG,12,1216,121616
121616061,KAMPUNG GUMISI LAUT,12,1216,121616
121616062,KAMPUNG GUNTING,12,1216,121616
121616063,KAMPUNG JAWA UMOI,12,1216,121616
121616064,KAMPUNG PAGUOKON TENGAH,12,1216,121616
121616065,KAMPUNG PANGANSANGON,12,1216,121616
121616066,KAMPUNG TUAN,12,1216,121616
121616067,KAMPUNG GUMISI ULU,12,1216,121616
121616068,KAMPUNG RUNDUM,12,1216,121616
121616069,KAMPUNG ULLUI / MAKAKAGAS,12,1216,121616
121616070,KAMPUNG BATU TINIKANG,12,1216,121616
121616071,KAMPUNG KANAR,12,1216,121616
121616072,KAMPUNG MOLOSOK,12,1216,121616
121616073,KAMPUNG MAKAKUMPAI,12,1216,121616
121616074,KAMPUNG NALUYAN,12,1216,121616
121616075,KAMPUNG RAYOH,12,1216,121616
121616076,KAMPUNG SIMPANG 4 MARAU SAPONG,12,1216,121616
121616077,KAMPUNG KASIAI L,12,1216,121616
121616078,KAMPUNG MAKATABAU,12,1216,121616
121616079,KAMPUNG SANALANG,12,1216,121616
121616080,KAMPUNG SUGIANG ULU,12,1216,121616
121616081,KAMPUNG BIAH SAPONG,12,1216,121616
121616082,KAMPUNG LAGUD,12,1216,121616
121616083,KAMPUNG MALUTUT,12,1216,121616
121616084,KAMPUNG MANTAILANG,12,1216,121616
121616085,KAMPUNG MONGGOL / ULU MOSOLOG,12,1216,121616
121616086,KAMPUNG BELUMBUNG ULU,12,1216,121616
121616087,KAMPUNG LULUA/MOSULOG,12,1216,121616
121616088,KAMPUNG MAUGUS,12,1216,121616
121616089,KAMPUNG PAGUOKON,12,1216,121616
121616090,KAMPUNG TUMANTALIK,12,1216,121616
121616091,KAMPUNG BATU-BATU SAGA,12,1216,121616
121616092,KAMPUNG KELANAAN/MAKATABAU,12,1216,121616
121616093,KAMPUNG ENTABUAN,12,1216,121616
121616094,KAMPUNG KASIAI LL,12,1216,121616
121616095,KAMPUNG LABUT,12,1216,121616
121616096,KAMPUNG MAKANITON,12,1216,121616
121616097,KAMPUNG PAGUOKON ULU,12,1216,121616
121616098,KAMPUNG PANTIAN,12,1216,121616
121616099,KAMPUNG ALUTOK,12,1216,121616
121616100,KAMPUNG KALIBATANG BARU,12,1216,121616
121616101,KAMPUNG LTG. LAGUD SEBERANG,12,1216,121616
121616102,KAMPUNG MANDALOM BARU,12,1216,121616
121616103,KAMPUNG MAGUNSOP,12,1216,121616
121616104,KAMPUNG PANTONGAN,12,1216,121616
121616105,KAMPUNG SAGA LAUT,12,1216,121616
121616106,KAMPUNG TILIS,12,1216,121616
121717001,KAMPUNG PORING,12,1217,121717
121717002,KAMPUNG BAKALAU,12,1217,121717
121717003,KAMPUNG BIAH BATU 65,12,1217,121717
121717004,KAMPUNG KUBU BARU,12,1217,121717
121717005,KAMPUNG LAYONG,12,1217,121717
121717006,KAMPUNG LINKUNGAN,12,1217,121717
121717007,KAMPUNG SUASA,12,1217,121717
121717008,KAMPUNG MENANJUNG,12,1217,121717
121717009,KAMPUNG TAKULI,12,1217,121717
121717010,KAMPUNG BATANDOK GADONG,12,1217,121717
121717011,KAMPUNG ULU LINGKUNGAN,12,1217,121717
121717012,KAMPUNG KABAJANG LAUT,12,1217,121717
121717013,KAMPUNG KINAMAM,12,1217,121717
121717014,KAMPUNG LAJAU,12,1217,121717
121717015,KAMPUNG PANJI HUJUNG,12,1217,121717
121717016,KAMPUNG PADAS VALLEY,12,1217,121717
121717017,KAMPUNG BATANDOK,12,1217,121717
121717018,KAMPUNG SILAHUN,12,1217,121717
121717019,KAMPUNG LABI,12,1217,121717
121717020,KAMPUNG KEBULU LAUT,12,1217,121717
121717021,KAMPUNG KLIAS BARU,12,1217,121717
121717022,KAMPUNG MEMPAGAR,12,1217,121717
121717023,KAMPUNG LAUT WESTON,12,1217,121717
121717024,KAMPUNG LAGO,12,1217,121717
121717025,KAMPUNG LIMBAWANG,12,1217,121717
121717026,KAMPUNG LUAGAN USAK,12,1217,121717
121717027,KAMPUNG LUBAK,12,1217,121717
121717028,KAMPUNG GADONG,12,1217,121717
121717029,KAMPUNG PULAI MANANG,12,1217,121717
121717030,KAMPUNG KABATU,12,1217,121717
121717031,KAMPUNG NUKAHAN,12,1217,121717
121717032,KAMPUNG KLIAS KECIL,12,1217,121717
121717033,KAMPUNG LABA,12,1217,121717
121717034,KAMPUNG MUHIBBAH,12,1217,121717
121717035,KAMPUNG BATU 6 1/2 LUMADAN,12,1217,121717
121717036,KAMPUNG LUMAT,12,1217,121717
121717037,KAMPUNG LUAGAN,12,1217,121717
121717038,KAMPUNG WESTON,12,1217,121717
121717039,KAMPUNG GARAMA,12,1217,121717
121717040,KAMPUNG LABOI,12,1217,121717
121717041,KAMPUNG JABANG,12,1217,121717
121717042,KAMPUNG BATANDOK LUBAK,12,1217,121717
121717043,KAMPUNG BANGKALALAK,12,1217,121717
121717044,KAMPUNG LUAGAN SANGINAN,12,1217,121717
121717045,KAMPUNG BERINGIN,12,1217,121717
121717046,KAMPUNG BATANDOK,12,1217,121717
121717047,KAMPUNG GALILA JAYA,12,1217,121717
121717048,KAMPUNG MARABA,12,1217,121717
121717049,KAMPUNG NUKAHAN,12,1217,121717
121717050,KAMPUNG KOTA KLIAS,12,1217,121717
121717051,KAMPUNG MELUGUS,12,1217,121717
121717052,KAMPUNG LUAGAN RAMPANG,12,1217,121717
121717053,KAMPUNG KUALA BALIK,12,1217,121717
121717054,KAMPUNG PADAS DAMIT,12,1217,121717
121717055,KAMPUNG BATU 60,12,1217,121717
121717056,KAMPUNG LUPAK,12,1217,121717
121717057,KAMPUNG BEAUFORT SELATAN,12,1217,121717
121717058,KAMPUNG GUMARIT,12,1217,121717
121717059,KAMPUNG BERUMBAI BANGKALALAK,12,1217,121717
121717060,KAMPUNG KABAJANG,12,1217,121717
121717061,KAMPUNG KUKUT,12,1217,121717
121717062,KAMPUNG LAWA,12,1217,121717
121717063,KAMPUNG KARANGAN,12,1217,121717
121717064,KAMPUNG BATU 6 1/2 LUMADAN,12,1217,121717
121717065,KAMPUNG LUPAK SEBERANG,12,1217,121717
121717066,KAMPUNG LUPAK,12,1217,121717
121717067,KAMPUNG PANSANG,12,1217,121717
121717068,KAMPUNG PAROK,12,1217,121717
121717069,KAMPUNG KABIDANG,12,1217,121717
121717070,KAMPUNG NOSONG PALAI,12,1217,121717
121717071,KAMPUNG INDOMADI,12,1217,121717
121717072,KAMPUNG BINUNUK,12,1217,121717
121717073,KAMPUNG BUKAU,12,1217,121717
121717074,KAMPUNG LUMADAN,12,1217,121717
121717075,KAMPUNG BINGKUL,12,1217,121717
121717076,KAMPUNG GADONG,12,1217,121717
121717077,KAMPUNG INUMAN,12,1217,121717
121717078,KAMPUNG LUKUT,12,1217,121717
121717079,KAMPUNG BATU 62,12,1217,121717
121717080,KAMPUNG KEBULU PATANI,12,1217,121717
121717081,KAMPUNG KEKURO,12,1217,121717
121717082,KAMPUNG PINTAS,12,1217,121717
121717083,KAMPUNG SELAGON,12,1217,121717
121717084,KAMPUNG LUKUT,12,1217,121717
121717085,KAMPUNG PILAJAU,12,1217,121717
121717086,KAMPUNG GARAMA,12,1217,121717
121717087,KAMPUNG PADAS DAMIT,12,1217,121717
121717088,KAMPUNG KEBULU,12,1217,121717
121717089,KAMPUNG RANCANGAN KLIAS,12,1217,121717
121717090,KAMPUNG TAKULI,12,1217,121717
121717091,KAMPUNG BINTUKA,12,1217,121717
121717092,KAMPUNG WESTON,12,1217,121717
121717140,Kampung Pimping,12,1217,121717
121717141,Kampung Laut Pimping,12,1217,121717
121717142,Kampung Tengah Pimping,12,1217,121717
121717143,Kampung Ulu Pimping,12,1217,121717
121717144,Kampung Puyu Pimping,12,1217,121717
121717145,Kampung Tambing Pimping,12,1217,121717
121717146,Kampung Batung,12,1217,121717
121717147,Kampung Pisang,12,1217,121717
121717148,Kampung Saga,12,1217,121717
121717149,Kampung Rumah Lama,12,1217,121717
121717150,Kampung Gala,12,1217,121717
121717151,Kampung Tukong,12,1217,121717
121717152,Kampung Belandas,12,1217,121717
121717153,Kampung Gandawari,12,1217,121717
121717154,Kampung Mandaya,12,1217,121717
121717155,Kampung Sijamban,12,1217,121717
121717156,Kampung Sitamu Kuning,12,1217,121717
121717157,Kampung Madang,12,1217,121717
121717158,Kampung Asam Kelumbi,12,1217,121717
121717159,Kampung Terusan,12,1217,121717
121717160,Kampung Jambo,12,1217,121717
121717161,Kampung Binsulok,12,1217,121717
121717162,Kampung Laut Binsulok,12,1217,121717
121717163,Kampung Padang Binsulok,12,1217,121717
121717164,Kampung Ulu Binsulok,12,1217,121717
121717165,Kampung Seberang,12,1217,121717
121717166,Kampung Mantabawan,12,1217,121717
121717167,Kampung Likas,12,1217,121717
121717168,Kampung Darat,12,1217,121717
121717169,Kampung Tengah,12,1217,121717
121717170,Kampung Tutung,12,1217,121717
121717171,Kampung Pantai Kiadu,12,1217,121717
121717172,Kampung Bandau,12,1217,121717
121717173,Kampung Pamparingan,12,1217,121717
121717174,Kampung Biau,12,1217,121717
121717175,Kampung Laganggon,12,1217,121717
121717176,Kampung Budak,12,1217,121717
121717177,Kampung Bawan,12,1217,121717
121717178,Kampung Imbahaton,12,1217,121717
121717179,Kampung Kebuluan,12,1217,121717
121717180,Kampung Manggis,12,1217,121717
121717181,Kampung Kabuh,12,1217,121717
121717182,Kampung Saliban,12,1217,121717
121717183,Kampung Bahab,12,1217,121717
121717184,Kampung Kulintangan,12,1217,121717
121717185,Kampung Tamalang,12,1217,121717
121717186,Kampung Kambuangon,12,1217,121717
121717187,Kampung Pinopok,12,1217,121717
121717188,Kampung Luba Luba,12,1217,121717
121717189,Kampung Sungai Damit,12,1217,121717
121717190,Kampung Limbutong,12,1217,121717
121717191,Kampung Kumpat,12,1217,121717
121717192,Kampung Kilau,12,1217,121717
121717193,Kampung Dakutan,12,1217,121717
121717194,Kampung Laputong,12,1217,121717
121717195,Kampung Libubon,12,1217,121717
121717196,Kampung Kampuluan,12,1217,121717
121717197,Kampung Tandoi,12,1217,121717
121717198,Kampung Gana,12,1217,121717
121717199,Kampung Binubang,12,1217,121717
121717200,Kampung Kinabap,12,1217,121717
121717201,Kampung Tamoi,12,1217,121717
121717202,Kampung Limadang,12,1217,121717
121717203,Kampung Labak,12,1217,121717
121717204,Kampung Matunjong,12,1217,121717
121717205,Kampung Kayai,12,1217,121717
121717206,Kampung Dindong,12,1217,121717
121717207,Kampung Bangkawat,12,1217,121717
121717208,Kampung Gapu,12,1217,121717
121717209,Kampung Takapan,12,1217,121717
121717210,Kampung Gassan,12,1217,121717
121717211,Kampung Tandian,12,1217,121717
121717212,Kampung Piasau,12,1217,121717
121717213,Kampung Dungau,12,1217,121717
121717214,Kampung Ansam,12,1217,121717
121717215,Kampung Tahak,12,1217,121717
121717216,Kampung Bingkulas,12,1217,121717
121717217,Kampung Mandangin,12,1217,121717
121717218,Kampung Papas,12,1217,121717
121717219,Kampung Rancangan Mawao,12,1217,121717
121717220,Kampung Limpayau,12,1217,121717
121717221,Kampung Lampijas,12,1217,121717
121717222,Kampung Jambatan Baru,12,1217,121717
121717223,Kampung Mawao Laut,12,1217,121717
121717224,Kampung Layun,12,1217,121717
121717225,Kampung Mawao Ulu,12,1217,121717
121717226,Kampung Tiong Baru,12,1217,121717
121717227,Kampung Kiulu Baru,12,1217,121717
121717228,Kampung Lumat,12,1217,121717
121717229,Kampung Pekan Membakut,12,1217,121717
121717230,Kampung Lintap,12,1217,121717
121717231,Kampung Mandaya,12,1217,121717
121717232,Kampung Lampun,12,1217,121717
121717233,Kampung Bungar,12,1217,121717
121717234,Kampung Estate,12,1217,121717
121717235,Kampung Baitam,12,1217,121717
121717236,Kampung Sinoko,12,1217,121717
121717237,Kampung Sindok,12,1217,121717
121717238,Kampung Bambangan,12,1217,121717
121717239,Kampung Lumantak,12,1217,121717
